id,conflict_new_id,conflict_name,dyad_name,side_a,side_b,source_article,source_office,source_date,source_headline,source_original,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,high
241172,9708,Habaniya  - Salamat Baggara,Habaniya  - Salamat Baggara,Habaniya ,Salamat Baggara,"""ICG,2017-05-31,Sudan  MAY 2017"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",ICG;UN SG,2017-05-31;2017-06-14,Sudan  MAY 2017;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,ICG/ UN SG,Buram district,10.7235,25.08539,Sudan,Africa,29/04/2017,10/05/2017,0,0,0,28,28
253354,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""Nuba Reports,2017-06-01,SUDAN INSIDER: A NEW CONFLICT IN DARFUR, MORE DISPLACED""",Nuba Reports,01/06/2017,"SUDAN INSIDER: A NEW CONFLICT IN DARFUR, MORE DISPLACED",Nuba Reports,Ain Siro village,14.35,24.36667,Sudan,Africa,02/05/2017,02/05/2017,0,1,0,0,1
251557,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Radio Dabanga,2017-05-08,â€˜Nine dead in RSF militia attacks on 12 Darfur villagesâ€™""",Radio Dabanga,08/05/2017,â€˜Nine dead in RSF militia attacks on 12 Darfur villagesâ€™,"El Shafee Abdallah, the coordinator of the camps for the displaced in Central Darfur, ",Nertiti district,13.08477,23.97388,Sudan,Africa,07/05/2017,07/05/2017,0,0,9,0,9
241348,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",UN SG,14/06/2017,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,UN SG,Sheiria district,12.483333,25.8,Sudan,Africa,07/05/2017,07/05/2017,2,1,0,0,4
237986,11721,Misseriya - Salamat Baggara,Misseriya - Salamat Baggara,Misseriya,Salamat Baggara,"""AllAfrica,2017-05-22,Deadly Tribal Clash Erupts in Bindisi"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur""",AllAfrica;UN SG,2017-05-22;2017-06-14,Deadly Tribal Clash Erupts in Bindisi;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur,Several eye-witnesses,Central Darfur state,12.333333,23.416667,Sudan,Africa,16/05/2017,22/05/2017,0,0,0,28,28
237988,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-05-23,Minister for Defense Presents His Condolences On the Martyrs of Assalaya and Um Oshairaya Battles"";""AllAfrica,2017-05-23,'More Than 200 Paramilitaries, Rebels Killed in Darfur Fighting'"";""AllAfrica,2017-05-24,Rebel Commander Killed, Chief Captured in Darfur Battles"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur"";""Sudan Tribune,2017-06-07,Amid silence, atrocities in Darfur have restarted""",AllAfrica;AllAfrica;AllAfrica;UN SG;Sudan Tribune,2017-05-23;2017-05-23;2017-05-24;2017-06-14;2017-06-07,"Minister for Defense Presents His Condolences On the Martyrs of Assalaya and Um Oshairaya Battles;'More Than 200 Paramilitaries, Rebels Killed in Darfur Fighting';Rebel Commander Killed, Chief Captured in Darfur Battles;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur;Amid silence, atrocities in Darfur have restarted","Mohamed Hassan, a spokesman for the SLM-MM
commander of the Rapid Support Forces, Mohamed Hamdan, nicknamed Hemeti; witnesses",Muzbat village,15.25,24.216667,Sudan,Africa,20/05/2017,22/05/2017,0,8,0,4,107
237989,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-05-23,Minister for Defense Presents His Condolences On the Martyrs of Assalaya and Um Oshairaya Battles"";""AllAfrica,2017-05-23,'More Than 200 Paramilitaries, Rebels Killed in Darfur Fighting'"";""AllAfrica,2017-05-24,Rebel Commander Killed, Chief Captured in Darfur Battles"";""UN SG,2017-06-14,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur"";""Sudan Tribune,2017-06-07,Amid silence, atrocities in Darfur have restarted""",AllAfrica;AllAfrica;AllAfrica;UN SG;Sudan Tribune,2017-05-23;2017-05-23;2017-05-24;2017-06-14;2017-06-07,"Minister for Defense Presents His Condolences On the Martyrs of Assalaya and Um Oshairaya Battles;'More Than 200 Paramilitaries, Rebels Killed in Darfur Fighting';Rebel Commander Killed, Chief Captured in Darfur Battles;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur;Amid silence, atrocities in Darfur have restarted","Mohamed Hassan, a spokesman for the SLM-MM
commander of the Rapid Support Forces, Mohamed Hamdan, nicknamed Hemeti",East Darfur state,11.166667,26.5,Sudan,Africa,20/05/2017,22/05/2017,0,8,0,4,107
240876,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Nuba Reports,2017-07-05,Sudan Insider: UNAMID force cut by one-third"";""African Centre for Justice and Peace Studies,2017-06-22,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur""",Nuba Reports;African Centre for Justice and Peace Studies,2017-07-05;2017-06-22,Sudan Insider: UNAMID force cut by one-third;Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur,Nuba Reports / ACJPS,Ain Siro village,14.35,24.36667,Sudan,Africa,28/05/2017,28/05/2017,0,0,12,0,12
241073,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""African Centre for Justice and Peace Studies,2017-06-22,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur""",African Centre for Justice and Peace Studies,22/06/2017,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur,"ACJPS 
",Ain Siro village,14.35,24.36667,Sudan,Africa,29/05/2017,29/05/2017,0,0,11,0,11
238878,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-06-12,RSF Chasing Remnants of Escaping Rebel Elements From Recent Battlefields"";""AllAfrica,2017-06-12,SLM-MM Commanders Killed in North Darfur""",AllAfrica;AllAfrica,2017-06-12;2017-06-12,RSF Chasing Remnants of Escaping Rebel Elements From Recent Battlefields;SLM-MM Commanders Killed in North Darfur,Official Spokesman for the Rapid Support Forces (RSF),Forawiyeh village,15.35512,23.617002,Sudan,Africa,08/06/2017,08/06/2017,0,2,0,0,2
238881,309,Sudan:Government,Government of Sudan - SRF,Government of Sudan,SRF,"""AllAfrica,2017-06-12,RSF Chasing Remnants of Escaping Rebel Elements From Recent Battlefields""",AllAfrica,12/06/2017,RSF Chasing Remnants of Escaping Rebel Elements From Recent Battlefields,Official Spokesman for the Rapid Support Forces (RSF),Kurbia village,14.589867,24.233337,Sudan,Africa,10/06/2017,12/06/2017,0,1,0,0,1
238887,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""AllAfrica,2017-06-15,Woman Dies, Driver Injured in Central Darfur Rickshaw Attack""",AllAfrica,15/06/2017,"Woman Dies, Driver Injured in Central Darfur Rickshaw Attack","El Shafee Abdallah, the Coordinator of Central Darfur camps for the displaced",Zalingei town,12.883333,23.466667,Sudan,Africa,11/06/2017,11/06/2017,0,0,0,0,1
241248,11721,Misseriya - Salamat Baggara,Misseriya - Salamat Baggara,Misseriya,Salamat Baggara,"""UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,UN SG,30/08/2017,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur ,"UN SG
",Sura village,13.0831,24.32667,Sudan,Africa,12/06/2017,12/06/2017,1,0,0,0,1
240878,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Nuba Reports,2017-07-05,Sudan Insider: UNAMID force cut by one-third"";""African Centre for Justice and Peace Studies,2017-06-22,Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur""",Nuba Reports;African Centre for Justice and Peace Studies,2017-07-05;2017-06-22,Sudan Insider: UNAMID force cut by one-third;Joint attacks by the Rapid Support Forces and militias on civilian targets in Darfur,Nuba Reports / ACJPS,Thur village,12.8473,24.11352,Sudan,Africa,14/06/2017,14/06/2017,0,0,3,0,3
241251,11729,Hamar - Ma'aliyah,Hamar - Ma'aliyah,Hamar,Ma'aliyah,"""UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,UN SG,30/08/2017,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur ,"UN SG
",Karkadeh village,11.304402,27.150933,Sudan,Africa,26/06/2017,26/06/2017,6,3,0,0,9
241253,11729,Hamar - Ma'aliyah,Hamar - Ma'aliyah,Hamar,Ma'aliyah,"""UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,UN SG,30/08/2017,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur ,UN SG,East Darfur state,11.166667,26.5,Sudan,Africa,28/06/2017,28/06/2017,0,0,1,0,1
239603,13558,Falata - Salamat Baggara,Falata - Salamat Baggara,Falata,Salamat Baggara,"""AllAfrica,2017-07-25,'Disarmament in Darfur Will Start This Year' - Sudan V-P"";""UN SG,2017-08-30,Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur """,AllAfrica;UN SG,2017-07-25;2017-08-30,'Disarmament in Darfur Will Start This Year' - Sudan V-P;Report of the Secretary-General on the African Union-United Nations Hybrid Operation in Darfur ,"Local witness / UN SG
",Harshaba village,11.949519,24.952581,Sudan,Africa,20/07/2017,20/07/2017,0,4,0,0,5
241288,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""AllAfrica,2017-07-24,Renewed Tribal Clashes in East Darfur Leave 49 Dead"";""UN SG ,2017-08-30,Report on the African Union-United Nations Hybrid Operation in Darfur"";""AllAfrica,2017-07-24,Renewed Tribal Clashes in East Darfur Leave 49 Dead"";""Agence France Presse,2017-07-23,Sudan clashes kill up to 10 in Darfur: tribal chiefs""",AllAfrica;UN SG ;AllAfrica;Agence France Presse,2017-07-24;2017-08-30;2017-07-24;2017-07-23,Renewed Tribal Clashes in East Darfur Leave 49 Dead;Report on the African Union-United Nations Hybrid Operation in Darfur;Renewed Tribal Clashes in East Darfur Leave 49 Dead;Sudan clashes kill up to 10 in Darfur: tribal chiefs,local witnesses/ UN SG / Ma'aliyah leader,Muhajeria village,11.98339,25.61684,Sudan,Africa,21/07/2017,21/07/2017,0,14,0,0,14
239598,4974,Misseriya - Ngok Dinka,Misseriya - Ngok Dinka,Misseriya,Ngok Dinka,"""Xinhua News Agency,2017-07-23,UNISFA urges for restraint after 8 people killed in Abyei""",Xinhua News Agency,23/07/2017,UNISFA urges for restraint after 8 people killed in Abyei,United Nations Interim Security Force for Abyei (UNISFA) ,Abyei district,9.595,28.436,Sudan,Africa,22/07/2017,22/07/2017,0,0,8,0,8
239602,4666,Ma'aliyah - Rizeigat Baggara,Ma'aliyah - Rizeigat Baggara,Ma'aliyah,Rizeigat Baggara,"""AllAfrica,2017-07-24,Renewed Tribal Clashes in East Darfur Leave 49 Dead"";""UN SG ,2017-08-30,Report on the African Union-United Nations Hybrid Operation in Darfur"";""AllAfrica,2017-07-24,Renewed Tribal Clashes in East Darfur Leave 49 Dead"";""Agence France Presse,2017-07-23,Sudan clashes kill up to 10 in Darfur: tribal chiefs""",AllAfrica;UN SG ;AllAfrica;Agence France Presse,2017-07-24;2017-08-30;2017-07-24;2017-07-23,Renewed Tribal Clashes in East Darfur Leave 49 Dead;Report on the African Union-United Nations Hybrid Operation in Darfur;Renewed Tribal Clashes in East Darfur Leave 49 Dead;Sudan clashes kill up to 10 in Darfur: tribal chiefs,local witnesses/ UN SG,Ed Daein district,11.661619,26.091407,Sudan,Africa,22/07/2017,22/07/2017,2,25,0,0,27
244773,4974,Misseriya - Ngok Dinka,Misseriya - Ngok Dinka,Misseriya,Ngok Dinka,"""UN SG,2017-10-17,Report of the Secretary-General on the situation in Abyei""",UN SG,17/10/2017,Report of the Secretary-General on the situation in Abyei,,Goli village,9.858535,28.441528,Sudan,Africa,27/07/2017,27/07/2017,3,0,0,0,3
241281,14067,SPLM/A-North - SPLM/A-North - MA faction,SPLM/A-North - SPLM/A-North - MA faction,SPLM/A-North,SPLM/A-North - MA faction,"""ICG,2017-08-31,Sudan  AUGUST 2017""",ICG,31/08/2017,Sudan  AUGUST 2017,,Blue Nile state,11.15,34.1,Sudan,Africa,13/08/2017,13/08/2017,0,0,1,36,37
244537,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""AllAfrica,2017-10-23,Darfuri Author Daoud Hari Awarded for 'Journalistic Courage'
CR 	Radio Dabanga"";""New York Times,2017-09-13,My Sisterâ€™s Murder in Darfur""",AllAfrica;New York Times,2017-10-23;2017-09-13,"Darfuri Author Daoud Hari Awarded for 'Journalistic Courage'
CR 	Radio Dabanga;My Sisterâ€™s Murder in Darfur",brother,Um Baru village,15.016667,23.7,Sudan,Africa,21/08/2017,21/08/2017,0,0,1,0,1
241437,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""AllAfrica,2017-09-08,Darfur - Three Dead, Two Injured in Violent Crimes
CR 	Radio Dabanga""",AllAfrica,08/09/2017,"Darfur - Three Dead, Two Injured in Violent Crimes
CR 	Radio Dabanga",witness,Gereida town,11.266667,25.133333,Sudan,Africa,05/09/2017,05/09/2017,0,0,1,0,1
241517,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Radio Dabanga,2017-09-15,Ten people killed in attack, clash in South Darfur village""",Radio Dabanga,15/09/2017,"Ten people killed in attack, clash in South Darfur village",Witness,El Salam district,11.54,24.83,Sudan,Africa,13/09/2017,13/09/2017,0,0,2,0,2
241453,309,Sudan:Government,Government of Sudan - SARC,Government of Sudan,SARC,"""AllAfrica,2017-09-25,26 Dead as Militia, Human Traffickers Clash
CR 	Radio Dabanga"";""AllAfrica,2017-09-26,'Al Bashir Opened New Arms Storage Complex in South Darfur' - RAC
CR 	Radio Dabanga"";""AllAfrica,2017-10-16,Govt Sends 10,000 RSF to Collect Arms in North Darfur
CR 	Radio Dabanga"";""UN SG,2018-01-04,Assessment by the Chairperson of the African Union Commission and the Secretary-General of phase one of the reconfiguration of the African Union-United Nations Hybrid Operation in Darfur""",AllAfrica;AllAfrica;AllAfrica;UN SG,2017-09-25;2017-09-26;2017-10-16;2018-01-04,"26 Dead as Militia, Human Traffickers Clash
CR 	Radio Dabanga;'Al Bashir Opened New Arms Storage Complex in South Darfur' - RAC
CR 	Radio Dabanga;Govt Sends 10,000 RSF to Collect Arms in North Darfur
CR 	Radio Dabanga;Assessment by the Chairperson of the African Union Commission and the Secretary-General of phase one of the reconfiguration of the African Union-United Nations Hybrid Operation in Darfur","RSF Field Commander; Ali Majok El Momin, leading member of the RAC/SARC,",Sudan-Egypt-Libya border,21.996755,25.00245,Sudan,Africa,21/09/2017,21/09/2017,2,17,0,0,26
241452,480,Government of Sudan - Civilians,Government of Sudan - Civilians,Government of Sudan,Civilians,"""Xinhua News Agency,2017-09-22,2nd LD-Writethru: 3 IDPs killed, 26 injured in protests against Sudanese president's visit to IDP camp in Darfur"";""AllAfrica,2017-09-25,Civil Society Groups Condemn Kalma Camp Killings
CR 	Radio Dabanga"";""AllAfrica,2017-09-25,South Darfur's Shattaya Youth Condemn Visit By Sudanese President
CR 	Radio Dabanga"";""AllAfrica,2017-09-25,Kalma Killings - Darfur Rebels Call On UNAMID to 'Do Its Job'
CR 	Radio Dabanga"";""Agence France Presse,2017-09-26,US calls on Sudan to probe Darfur camp clashes"";""AllAfrica,2017-09-27,'Security Blocks Movement in Kalma Camp' - Darfur Documentation Centre
CR 	Radio Dabanga"";""AllAfrica,2017-10-02,Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga"";""African Centre for Justice and Peace Studies,2017-09-28,Deadly force used to disperse protest against Sudanese President at Darfur IDP camp"";""Human Rights Watch ,2017-09-22,Bashir Visit Highlights Abuses in Darfur"";""AllAfrica,2017-10-02,Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga""",Xinhua News Agency;AllAfrica;AllAfrica;AllAfrica;Agence France Presse;AllAfrica;AllAfrica;African Centre for Justice and Peace Studies;Human Rights Watch ;AllAfrica,2017-09-22;2017-09-25;2017-09-25;2017-09-25;2017-09-26;2017-09-27;2017-10-02;2017-09-28;2017-09-22;2017-10-02,"2nd LD-Writethru: 3 IDPs killed, 26 injured in protests against Sudanese president's visit to IDP camp in Darfur;Civil Society Groups Condemn Kalma Camp Killings
CR 	Radio Dabanga;South Darfur's Shattaya Youth Condemn Visit By Sudanese President
CR 	Radio Dabanga;Kalma Killings - Darfur Rebels Call On UNAMID to 'Do Its Job'
CR 	Radio Dabanga;US calls on Sudan to probe Darfur camp clashes;'Security Blocks Movement in Kalma Camp' - Darfur Documentation Centre
CR 	Radio Dabanga;Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga;Deadly force used to disperse protest against Sudanese President at Darfur IDP camp;Bashir Visit Highlights Abuses in Darfur;Kalma Camp Leaders Condemn Darfur State Collecting Arms
CR 	Radio Dabanga",UNAMID Joint Special Representative / Camp coordinator / Swiss Darfur Relief and Documentation Centre (DRDC)/ HRW,Kalma refugee camp,11.983333,24.983333,Sudan,Africa,22/09/2017,22/09/2017,0,0,6,0,9
